type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-04-30 09:46:48	-21.229915000	55.648925000	2370.8	25.2	337.8	10	0.8	
T	2018-04-30 09:46:49	-21.229856667	55.648901667	2370.9	25.2	342.1	10	0.8	
T	2018-04-30 09:46:50	-21.229795000	55.648881667	2370.9	25.5	345.1	9	1.0	
T	2018-04-30 09:46:51	-21.229731667	55.648865000	2370.9	26.1	347.2	10	0.8	
T	2018-04-30 09:46:52	-21.229666667	55.648850000	2370.8	27.0	349.5	10	0.8	
T	2018-04-30 09:46:53	-21.229598333	55.648838333	2370.7	27.6	351.4	10	0.8	
T	2018-04-30 09:46:54	-21.229528333	55.648826667	2370.5	28.2	351.9	10	0.8	
T	2018-04-30 09:46:55	-21.229458333	55.648815000	2370.3	28.9	351.3	10	0.8	
T	2018-04-30 09:46:56	-21.229385000	55.648801667	2370.1	29.3	350.5	10	0.8	
T	2018-04-30 09:46:57	-21.229311667	55.648790000	2369.9	29.7	350.8	10	0.8	
T	2018-04-30 09:46:58	-21.229238333	55.648776667	2369.7	29.9	351.5	10	0.8	
T	2018-04-30 09:46:59	-21.229163333	55.648765000	2369.5	30.2	351.5	10	0.8	
T	2018-04-30 09:47:00	-21.229088333	55.648751667	2369.3	30.2	351.9	10	0.8	
T	2018-04-30 09:47:01	-21.229013333	55.648741667	2369.2	30.1	352.6	10	0.8	
T	2018-04-30 09:47:02	-21.228938333	55.648730000	2369.1	29.8	352.7	10	0.8	
T	2018-04-30 09:47:03	-21.228865000	55.648720000	2369.1	28.3	353.0	10	0.8	
T	2018-04-30 09:47:04	-21.228796667	55.648711667	2369.2	26.3	354.8	10	0.8	
T	2018-04-30 09:47:05	-21.228733333	55.648708333	2369.4	24.7	359.1	10	0.8	
T	2018-04-30 09:47:06	-21.228673333	55.648711667	2369.7	22.8	7.0	10	0.8	
T	2018-04-30 09:47:07	-21.228618333	55.648723333	2370.1	22.0	17.8	10	0.8	
T	2018-04-30 09:47:08	-21.228566667	55.648748333	2370.5	22.6	29.1	10	0.8	
T	2018-04-30 09:47:09	-21.228520000	55.648781667	2370.8	23.6	38.2	10	0.8	
T	2018-04-30 09:47:10	-21.228475000	55.648825000	2371.2	24.5	44.5	10	0.8	
T	2018-04-30 09:47:11	-21.228433333	55.648873333	2371.6	24.9	49.3	10	0.8	
T	2018-04-30 09:47:12	-21.228393333	55.648923333	2372.0	24.6	49.6	10	0.8	
T	2018-04-30 09:47:13	-21.228353333	55.648973333	2372.4	24.3	49.6	10	0.8	
T	2018-04-30 09:47:14	-21.228313333	55.649023333	2372.7	24.4	49.1	10	0.8	
T	2018-04-30 09:47:15	-21.228273333	55.649071667	2373.1	24.8	47.0	10	0.8	
T	2018-04-30 09:47:16	-21.228230000	55.649120000	2373.4	25.2	45.0	10	0.8	
T	2018-04-30 09:47:17	-21.228185000	55.649168333	2373.8	25.7	43.6	10	0.8	
T	2018-04-30 09:47:18	-21.228138333	55.649215000	2374.1	25.9	42.8	10	0.8	
T	2018-04-30 09:47:19	-21.228090000	55.649261667	2374.5	26.1	41.9	10	0.8	
T	2018-04-30 09:47:20	-21.228040000	55.649308333	2374.9	26.8	41.2	10	0.8	
T	2018-04-30 09:47:21	-21.227988333	55.649355000	2375.4	27.1	39.5	10	0.8	
T	2018-04-30 09:47:22	-21.227935000	55.649400000	2375.8	27.4	35.8	10	0.8	
T	2018-04-30 09:47:23	-21.227878333	55.649440000	2376.2	27.5	30.9	10	0.8	
T	2018-04-30 09:47:24	-21.227816667	55.649473333	2376.6	27.5	24.2	10	0.8	
T	2018-04-30 09:47:25	-21.227753333	55.649498333	2376.9	27.5	17.4	10	0.8	
T	2018-04-30 09:47:26	-21.227686667	55.649516667	2377.2	27.6	11.9	10	0.8	
T	2018-04-30 09:47:27	-21.227618333	55.649530000	2377.5	27.8	9.2	10	0.8	
T	2018-04-30 09:47:28	-21.227548333	55.649540000	2377.9	27.9	6.9	10	0.8	
T	2018-04-30 09:47:29	-21.227478333	55.649548333	2378.2	27.9	6.8	10	0.8	
T	2018-04-30 09:47:30	-21.227410000	55.649556667	2378.6	27.9	6.4	10	0.8	
T	2018-04-30 09:47:31	-21.227338333	55.649565000	2378.9	28.4	6.4	10	0.8	
T	2018-04-30 09:47:32	-21.227268333	55.649571667	2379.3	28.7	6.2	10	0.8	
T	2018-04-30 09:47:33	-21.227196667	55.649580000	2379.6	28.8	6.1	10	0.8	
T	2018-04-30 09:47:34	-21.227125000	55.649588333	2379.9	28.9	6.1	10	0.8	
T	2018-04-30 09:47:35	-21.227053333	55.649595000	2380.2	28.6	6.1	10	0.8	
T	2018-04-30 09:47:36	-21.226981667	55.649603333	2380.4	28.5	6.1	10	0.8	
T	2018-04-30 09:47:37	-21.226910000	55.649611667	2380.6	29.3	6.3	10	0.8	
T	2018-04-30 09:47:38	-21.226835000	55.649620000	2380.9	29.9	6.7	10	0.8	
T	2018-04-30 09:47:39	-21.226761667	55.649628333	2381.0	29.7	7.1	10	0.8	
T	2018-04-30 09:47:40	-21.226686667	55.649638333	2381.3	30.1	7.2	10	0.8	
T	2018-04-30 09:47:41	-21.226611667	55.649648333	2381.5	30.1	6.9	10	0.8	
T	2018-04-30 09:47:42	-21.226536667	55.649656667	2381.8	29.9	6.8	10	0.8	
T	2018-04-30 09:47:43	-21.226463333	55.649666667	2382.0	29.6	6.7	10	0.8	
T	2018-04-30 09:47:44	-21.226390000	55.649675000	2382.2	29.4	7.4	10	0.8	
T	2018-04-30 09:47:45	-21.226316667	55.649685000	2382.4	29.3	7.8	10	0.8	
T	2018-04-30 09:47:46	-21.226243333	55.649695000	2382.6	29.2	7.1	10	0.8	
T	2018-04-30 09:47:47	-21.226171667	55.649703333	2382.8	29.2	6.2	10	0.8	
T	2018-04-30 09:47:48	-21.226098333	55.649711667	2383.1	29.4	5.4	10	0.8	
T	2018-04-30 09:47:49	-21.226025000	55.649718333	2383.2	29.4	5.0	10	0.8	
T	2018-04-30 09:47:50	-21.225951667	55.649723333	2383.2	29.4	3.9	10	0.8	
T	2018-04-30 09:47:51	-21.225878333	55.649728333	2383.2	29.0	3.2	10	0.8	
T	2018-04-30 09:47:52	-21.225805000	55.649731667	2383.1	28.9	1.2	9	1.0	
T	2018-04-30 09:47:53	-21.225733333	55.649730000	2383.0	29.1	358.5	9	1.0	
T	2018-04-30 09:47:54	-21.225660000	55.649725000	2382.9	29.4	355.2	9	1.0	
T	2018-04-30 09:47:55	-21.225586667	55.649716667	2382.7	29.8	351.6	9	1.0	
T	2018-04-30 09:47:56	-21.225511667	55.649700000	2382.4	30.3	346.5	9	1.0	
T	2018-04-30 09:47:57	-21.225440000	55.649676667	2382.1	30.3	341.1	10	0.8	
T	2018-04-30 09:47:58	-21.225368333	55.649646667	2381.8	30.5	335.8	10	0.8	
T	2018-04-30 09:47:59	-21.225300000	55.649608333	2381.4	30.7	331.8	10	0.8	
T	2018-04-30 09:48:00	-21.225233333	55.649566667	2381.0	30.9	329.3	10	0.8	
T	2018-04-30 09:48:01	-21.225166667	55.649523333	2380.5	31.3	328.6	10	0.8	
T	2018-04-30 09:48:02	-21.225098333	55.649480000	2380.0	31.7	329.3	10	0.8	
T	2018-04-30 09:48:03	-21.225030000	55.649435000	2379.6	32.1	329.4	10	0.8	
T	2018-04-30 09:48:04	-21.224960000	55.649390000	2379.0	32.5	329.5	10	0.8	
T	2018-04-30 09:48:05	-21.224890000	55.649345000	2378.5	32.5	329.5	10	0.8	
T	2018-04-30 09:48:06	-21.224821667	55.649301667	2378.1	30.5	329.4	10	0.8	
T	2018-04-30 09:48:07	-21.224758333	55.649260000	2377.7	29.2	328.3	10	0.8	
T	2018-04-30 09:48:08	-21.224696667	55.649215000	2377.3	29.3	324.2	10	0.8	
T	2018-04-30 09:48:09	-21.224640000	55.649165000	2376.8	29.4	319.4	10	0.8	
T	2018-04-30 09:48:10	-21.224588333	55.649111667	2376.4	28.1	311.5	10	0.8	
T	2018-04-30 09:48:11	-21.224546667	55.649050000	2375.9	28.4	303.2	10	0.8	
T	2018-04-30 09:48:12	-21.224511667	55.648981667	2375.4	29.0	295.6	10	0.8	
T	2018-04-30 09:48:13	-21.224485000	55.648908333	2374.9	29.6	288.7	10	0.8	
T	2018-04-30 09:48:14	-21.224465000	55.648831667	2374.3	29.1	283.6	10	0.8	
T	2018-04-30 09:48:15	-21.224450000	55.648755000	2373.7	28.9	281.5	10	0.8	
T	2018-04-30 09:48:16	-21.224436667	55.648678333	2373.2	29.0	280.2	10	0.8	
T	2018-04-30 09:48:17	-21.224425000	55.648601667	2372.6	28.1	279.6	10	0.8	
T	2018-04-30 09:48:18	-21.224415000	55.648526667	2372.1	28.0	278.7	10	0.8	
T	2018-04-30 09:48:19	-21.224405000	55.648450000	2371.5	29.0	278.0	9	1.0	
T	2018-04-30 09:48:20	-21.224395000	55.648371667	2371.0	29.6	277.5	9	1.0	
T	2018-04-30 09:48:21	-21.224386667	55.648291667	2370.4	30.3	277.5	9	1.0	
T	2018-04-30 09:48:22	-21.224376667	55.648208333	2369.8	30.8	278.4	9	1.0	
T	2018-04-30 09:48:23	-21.224365000	55.648126667	2369.3	31.2	278.4	9	1.0	
T	2018-04-30 09:48:24	-21.224355000	55.648041667	2368.7	31.6	279.2	9	1.0	
T	2018-04-30 09:48:25	-21.224341667	55.647956667	2368.2	31.9	279.6	9	1.0	
T	2018-04-30 09:48:26	-21.224328333	55.647871667	2367.6	32.0	279.9	9	1.0	
T	2018-04-30 09:48:27	-21.224315000	55.647786667	2367.1	31.6	280.2	10	0.8	
T	2018-04-30 09:48:28	-21.224301667	55.647701667	2366.5	31.9	279.5	10	0.8	
T	2018-04-30 09:48:29	-21.224291667	55.647616667	2366.0	31.9	276.4	10	0.8	
T	2018-04-30 09:48:30	-21.224286667	55.647530000	2365.5	32.2	272.6	10	0.8	
T	2018-04-30 09:48:31	-21.224286667	55.647443333	2364.9	32.4	268.5	10	0.8	
T	2018-04-30 09:48:32	-21.224291667	55.647355000	2364.3	32.9	264.7	10	0.8	
T	2018-04-30 09:48:33	-21.224303333	55.647266667	2363.7	33.4	261.7	10	0.8	
T	2018-04-30 09:48:34	-21.224316667	55.647176667	2363.1	33.8	259.6	10	0.8	
T	2018-04-30 09:48:35	-21.224333333	55.647086667	2362.4	33.6	258.4	10	0.8	
T	2018-04-30 09:48:36	-21.224351667	55.647000000	2361.8	33.0	257.4	10	0.8	
T	2018-04-30 09:48:37	-21.224371667	55.646913333	2361.1	33.1	257.1	10	0.8	
T	2018-04-30 09:48:38	-21.224391667	55.646825000	2360.4	33.2	255.8	10	0.8	
T	2018-04-30 09:48:39	-21.224413333	55.646741667	2359.8	31.0	254.3	10	0.8	
T	2018-04-30 09:48:40	-21.224435000	55.646665000	2359.1	28.2	252.6	10	0.8	
T	2018-04-30 09:48:41	-21.224456667	55.646596667	2358.6	25.2	251.8	10	0.8	
T	2018-04-30 09:48:42	-21.224476667	55.646533333	2358.0	24.1	250.7	10	0.8	
T	2018-04-30 09:48:43	-21.224500000	55.646471667	2357.5	24.9	247.8	10	0.8	
T	2018-04-30 09:48:44	-21.224525000	55.646410000	2356.9	25.2	245.8	10	0.8	
T	2018-04-30 09:48:45	-21.224551667	55.646350000	2356.4	23.4	245.8	9	1.0	
T	2018-04-30 09:48:46	-21.224573333	55.646295000	2355.9	20.9	248.7	9	1.0	
T	2018-04-30 09:48:47	-21.224590000	55.646245000	2355.1	19.1	255.5	9	1.0	
T	2018-04-30 09:48:48	-21.224596667	55.646195000	2354.6	18.7	268.4	9	1.0	
T	2018-04-30 09:48:49	-21.224591667	55.646146667	2354.0	17.5	284.2	9	1.0	
T	2018-04-30 09:48:50	-21.224575000	55.646103333	2353.5	17.6	302.3	9	1.0	
T	2018-04-30 09:48:51	-21.224545000	55.646068333	2353.2	17.4	322.7	9	1.0	
T	2018-04-30 09:48:52	-21.224506667	55.646046667	2352.8	18.0	340.6	9	1.0	
T	2018-04-30 09:48:53	-21.224461667	55.646036667	2352.4	18.9	356.1	9	1.0	
T	2018-04-30 09:48:54	-21.224413333	55.646040000	2352.0	20.2	9.7	9	1.0	
T	2018-04-30 09:48:55	-21.224361667	55.646055000	2351.6	22.1	17.9	9	1.0	
T	2018-04-30 09:48:56	-21.224306667	55.646075000	2351.2	23.8	18.1	9	1.0	
T	2018-04-30 09:48:57	-21.224248333	55.646093333	2350.8	24.4	15.6	10	0.8	
T	2018-04-30 09:48:58	-21.224188333	55.646110000	2350.4	24.9	12.6	10	0.8	
T	2018-04-30 09:48:59	-21.224126667	55.646121667	2350.0	25.1	8.5	10	0.8	
T	2018-04-30 09:49:00	-21.224063333	55.646128333	2349.6	24.8	2.8	10	0.8	
T	2018-04-30 09:49:01	-21.224001667	55.646128333	2349.2	25.1	355.2	10	0.8	
T	2018-04-30 09:49:02	-21.223938333	55.646118333	2348.7	25.8	347.9	10	0.8	
T	2018-04-30 09:49:03	-21.223875000	55.646098333	2348.2	27.0	340.8	10	0.8	
T	2018-04-30 09:49:04	-21.223810000	55.646071667	2347.7	27.5	336.3	10	0.8	
T	2018-04-30 09:49:05	-21.223746667	55.646040000	2347.3	28.0	335.2	10	0.8	
T	2018-04-30 09:49:06	-21.223681667	55.646010000	2346.8	28.5	336.8	10	0.8	
T	2018-04-30 09:49:07	-21.223615000	55.645981667	2346.3	28.9	339.9	10	0.8	
T	2018-04-30 09:49:08	-21.223545000	55.645956667	2345.8	29.3	344.6	10	0.8	
T	2018-04-30 09:49:09	-21.223473333	55.645938333	2345.3	29.2	348.8	10	0.8	
T	2018-04-30 09:49:10	-21.223401667	55.645926667	2344.7	28.9	352.6	10	0.8	
T	2018-04-30 09:49:11	-21.223330000	55.645918333	2344.2	28.8	356.0	10	0.8	
T	2018-04-30 09:49:12	-21.223256667	55.645915000	2343.6	28.8	358.9	10	0.8	
T	2018-04-30 09:49:13	-21.223185000	55.645915000	2343.2	28.4	0.6	10	0.8	
T	2018-04-30 09:49:14	-21.223113333	55.645916667	2342.7	28.8	2.0	10	0.8	
T	2018-04-30 09:49:15	-21.223040000	55.645920000	2342.2	29.1	2.3	9	1.0	
T	2018-04-30 09:49:16	-21.222966667	55.645923333	2341.8	29.3	2.6	9	1.0	
T	2018-04-30 09:49:17	-21.222893333	55.645926667	2341.4	29.4	2.2	9	1.0	
T	2018-04-30 09:49:18	-21.222820000	55.645928333	2341.1	29.3	1.0	9	1.0	
T	2018-04-30 09:49:19	-21.222746667	55.645930000	2340.7	29.0	359.3	10	0.8	
T	2018-04-30 09:49:20	-21.222673333	55.645926667	2340.4	28.8	356.6	10	0.8	
T	2018-04-30 09:49:21	-21.222601667	55.645920000	2340.1	28.6	353.3	10	0.8	
T	2018-04-30 09:49:22	-21.222530000	55.645908333	2339.8	29.2	349.9	10	0.8	
T	2018-04-30 09:49:23	-21.222456667	55.645891667	2339.5	29.8	347.1	10	0.8	
T	2018-04-30 09:49:24	-21.222385000	55.645873333	2339.3	29.6	345.4	10	0.8	
T	2018-04-30 09:49:25	-21.222313333	55.645851667	2339.0	28.8	343.7	10	0.8	
T	2018-04-30 09:49:26	-21.222245000	55.645830000	2338.8	28.3	342.9	10	0.8	
T	2018-04-30 09:49:27	-21.222176667	55.645808333	2338.4	27.9	343.2	10	0.8	
T	2018-04-30 09:49:28	-21.222110000	55.645785000	2338.2	28.5	342.8	10	0.8	
T	2018-04-30 09:49:29	-21.222040000	55.645761667	2338.0	28.9	341.5	10	0.8	
T	2018-04-30 09:49:30	-21.221971667	55.645735000	2337.8	28.7	339.2	10	0.8	
T	2018-04-30 09:49:31	-21.221906667	55.645705000	2337.6	28.3	335.0	10	0.8	
T	2018-04-30 09:49:32	-21.221845000	55.645670000	2337.6	26.4	329.9	10	0.8	
T	2018-04-30 09:49:33	-21.221791667	55.645633333	2337.5	24.9	325.5	10	0.8	
T	2018-04-30 09:49:34	-21.221743333	55.645593333	2337.4	24.0	318.8	10	0.8	
T	2018-04-30 09:49:35	-21.221700000	55.645546667	2337.3	24.4	312.5	10	0.8	
T	2018-04-30 09:49:36	-21.221661667	55.645496667	2337.2	24.0	306.9	10	0.8	
T	2018-04-30 09:49:37	-21.221628333	55.645445000	2337.1	23.4	302.7	10	0.8	
T	2018-04-30 09:49:38	-21.221598333	55.645388333	2337.1	24.1	299.3	10	0.8	
T	2018-04-30 09:49:39	-21.221568333	55.645331667	2337.0	25.1	298.8	9	0.9	
T	2018-04-30 09:49:40	-21.221538333	55.645270000	2336.8	25.9	298.0	9	0.9	
T	2018-04-30 09:49:41	-21.221510000	55.645210000	2336.7	25.2	297.6	10	0.8	
T	2018-04-30 09:49:42	-21.221480000	55.645150000	2336.6	25.1	298.1	10	0.8	
T	2018-04-30 09:49:43	-21.221451667	55.645088333	2336.4	26.3	298.1	10	0.8	
T	2018-04-30 09:49:44	-21.221420000	55.645025000	2336.2	26.5	299.2	10	0.8	
T	2018-04-30 09:49:45	-21.221388333	55.644963333	2336.1	25.6	298.5	10	0.8	
T	2018-04-30 09:49:46	-21.221358333	55.644903333	2336.3	25.2	296.6	10	0.8	
T	2018-04-30 09:49:47	-21.221330000	55.644843333	2336.4	24.9	298.9	10	0.8	
T	2018-04-30 09:49:48	-21.221296667	55.644785000	2336.7	25.5	305.5	10	0.8	
T	2018-04-30 09:49:49	-21.221253333	55.644731667	2336.9	26.7	315.1	10	0.8	
T	2018-04-30 09:49:50	-21.221201667	55.644685000	2337.2	27.4	325.1	10	0.8	
T	2018-04-30 09:49:51	-21.221143333	55.644648333	2337.3	27.2	333.9	10	0.8	
T	2018-04-30 09:49:52	-21.221080000	55.644620000	2337.4	27.4	340.5	10	0.8	
T	2018-04-30 09:49:53	-21.221015000	55.644598333	2337.5	27.3	345.8	10	0.8	
T	2018-04-30 09:49:54	-21.220948333	55.644581667	2337.6	27.2	348.8	10	0.8	
T	2018-04-30 09:49:55	-21.220881667	55.644568333	2337.7	26.9	349.8	10	0.8	
T	2018-04-30 09:49:56	-21.220815000	55.644556667	2337.7	27.0	350.4	10	0.8	
T	2018-04-30 09:49:57	-21.220746667	55.644543333	2337.8	27.4	349.9	10	0.8	
T	2018-04-30 09:49:58	-21.220678333	55.644531667	2337.8	27.7	349.7	10	0.8	
T	2018-04-30 09:49:59	-21.220610000	55.644516667	2337.8	28.5	349.6	10	0.8	
T	2018-04-30 09:50:00	-21.220538333	55.644503333	2337.9	29.6	349.5	10	0.8	
T	2018-04-30 09:50:01	-21.220465000	55.644488333	2337.9	29.6	349.8	10	0.8	
T	2018-04-30 09:50:02	-21.220391667	55.644475000	2338.0	29.8	349.1	10	0.8	
T	2018-04-30 09:50:03	-21.220316667	55.644458333	2338.0	30.6	348.5	10	0.8	
T	2018-04-30 09:50:04	-21.220240000	55.644441667	2338.0	31.9	348.8	10	0.8	
T	2018-04-30 09:50:05	-21.220160000	55.644425000	2338.0	32.7	349.3	10	0.8	
T	2018-04-30 09:50:06	-21.220078333	55.644410000	2338.1	32.9	350.2	10	0.8	
T	2018-04-30 09:50:07	-21.219996667	55.644395000	2338.0	32.7	350.7	10	0.8	
T	2018-04-30 09:50:08	-21.219916667	55.644380000	2338.0	32.5	350.4	10	0.8	
T	2018-04-30 09:50:09	-21.219835000	55.644365000	2338.0	32.8	350.0	10	0.8	
T	2018-04-30 09:50:10	-21.219755000	55.644350000	2337.9	32.6	349.8	10	0.8	
T	2018-04-30 09:50:11	-21.219675000	55.644335000	2337.8	32.0	350.0	10	0.8	
T	2018-04-30 09:50:12	-21.219596667	55.644320000	2337.8	31.0	350.2	10	0.8	
T	2018-04-30 09:50:13	-21.219518333	55.644305000	2337.7	32.0	350.1	10	0.8	
T	2018-04-30 09:50:14	-21.219436667	55.644290000	2337.6	33.8	349.7	10	0.8	
T	2018-04-30 09:50:15	-21.219353333	55.644273333	2337.5	34.1	349.7	10	0.8	
T	2018-04-30 09:50:16	-21.219270000	55.644256667	2337.5	32.8	349.3	10	0.8	
T	2018-04-30 09:50:17	-21.219191667	55.644240000	2337.4	31.0	349.1	10	0.8	
T	2018-04-30 09:50:18	-21.219118333	55.644225000	2337.3	28.7	349.4	10	0.8	
T	2018-04-30 09:50:19	-21.219050000	55.644211667	2337.2	27.1	349.5	10	0.8	
T	2018-04-30 09:50:20	-21.218983333	55.644198333	2337.2	26.7	349.4	10	0.8	
T	2018-04-30 09:50:21	-21.218916667	55.644185000	2337.1	26.8	349.6	10	0.8	
T	2018-04-30 09:50:22	-21.218851667	55.644171667	2337.0	26.9	349.7	10	0.8	
T	2018-04-30 09:50:23	-21.218785000	55.644160000	2336.9	27.0	350.9	10	0.8	
T	2018-04-30 09:50:24	-21.218716667	55.644148333	2336.9	27.2	351.2	9	1.0	
T	2018-04-30 09:50:25	-21.218650000	55.644136667	2336.8	27.2	350.5	9	1.0	
T	2018-04-30 09:50:26	-21.218583333	55.644123333	2336.7	26.9	350.0	10	0.8	
T	2018-04-30 09:50:27	-21.218516667	55.644111667	2336.6	26.6	349.5	10	0.8	
T	2018-04-30 09:50:28	-21.218451667	55.644098333	2336.6	26.5	349.1	10	0.8	
T	2018-04-30 09:50:29	-21.218386667	55.644085000	2336.6	26.7	349.5	10	0.8	
T	2018-04-30 09:50:30	-21.218320000	55.644071667	2336.5	26.5	349.6	10	0.8	
T	2018-04-30 09:50:31	-21.218255000	55.644058333	2336.3	26.5	350.0	10	0.8	
T	2018-04-30 09:50:32	-21.218190000	55.644045000	2336.3	26.6	349.9	10	0.8	
T	2018-04-30 09:50:33	-21.218123333	55.644033333	2336.2	26.6	349.2	10	0.8	
T	2018-04-30 09:50:34	-21.218058333	55.644018333	2336.1	26.9	348.9	10	0.8	
T	2018-04-30 09:50:35	-21.217991667	55.644005000	2336.0	27.1	348.8	10	0.8	
T	2018-04-30 09:50:36	-21.217925000	55.643990000	2335.9	27.7	349.3	10	0.8	
T	2018-04-30 09:50:37	-21.217855000	55.643976667	2335.7	28.5	349.6	10	0.8	
T	2018-04-30 09:50:38	-21.217785000	55.643963333	2335.7	28.2	349.8	10	0.8	
T	2018-04-30 09:50:39	-21.217716667	55.643950000	2335.6	27.5	350.2	10	0.8	
T	2018-04-30 09:50:40	-21.217648333	55.643936667	2335.5	28.0	350.4	10	0.8	
T	2018-04-30 09:50:41	-21.217578333	55.643923333	2335.4	28.5	350.5	10	0.8	
T	2018-04-30 09:50:42	-21.217506667	55.643910000	2335.2	28.9	349.7	10	0.8	
T	2018-04-30 09:50:43	-21.217435000	55.643896667	2335.1	29.3	350.4	10	0.8	
T	2018-04-30 09:50:44	-21.217361667	55.643885000	2334.9	29.5	352.4	9	1.0	
T	2018-04-30 09:50:45	-21.217290000	55.643876667	2334.8	29.0	354.9	9	1.0	
T	2018-04-30 09:50:46	-21.217218333	55.643870000	2334.6	28.2	357.2	9	1.0	
T	2018-04-30 09:50:47	-21.217146667	55.643868333	2334.4	28.0	359.3	9	1.0	
T	2018-04-30 09:50:48	-21.217076667	55.643870000	2334.2	28.3	2.4	10	0.8	
T	2018-04-30 09:50:49	-21.217005000	55.643875000	2333.9	28.9	4.5	10	0.8	
T	2018-04-30 09:50:50	-21.216930000	55.643881667	2333.7	29.7	6.3	10	0.8	
T	2018-04-30 09:50:51	-21.216856667	55.643891667	2333.4	30.2	7.5	10	0.8	
T	2018-04-30 09:50:52	-21.216780000	55.643903333	2333.1	30.5	8.1	10	0.8	
T	2018-04-30 09:50:53	-21.216705000	55.643915000	2332.7	30.6	8.7	10	0.8	
T	2018-04-30 09:50:54	-21.216628333	55.643928333	2332.4	30.4	9.2	10	0.8	
T	2018-04-30 09:50:55	-21.216555000	55.643940000	2332.1	30.0	9.3	10	0.8	
T	2018-04-30 09:50:56	-21.216480000	55.643953333	2331.8	29.8	9.2	10	0.8	
T	2018-04-30 09:50:57	-21.216406667	55.643965000	2331.5	29.9	9.1	10	0.8	
T	2018-04-30 09:50:58	-21.216333333	55.643978333	2331.3	29.8	9.1	10	0.8	
T	2018-04-30 09:50:59	-21.216260000	55.643990000	2331.1	29.7	9.2	10	0.8	
T	2018-04-30 09:51:00	-21.216185000	55.644003333	2330.9	29.7	9.3	10	0.8	
T	2018-04-30 09:51:01	-21.216111667	55.644016667	2330.7	29.8	9.5	10	0.8	
T	2018-04-30 09:51:02	-21.216038333	55.644030000	2330.6	29.8	10.2	10	0.8	
T	2018-04-30 09:51:03	-21.215965000	55.644043333	2330.5	29.6	9.9	10	0.8	
T	2018-04-30 09:51:04	-21.215891667	55.644056667	2330.5	29.4	9.9	10	0.8	
T	2018-04-30 09:51:05	-21.215820000	55.644070000	2330.4	29.3	10.1	10	0.8	
T	2018-04-30 09:51:06	-21.215748333	55.644083333	2330.3	29.2	10.3	10	0.8	
T	2018-04-30 09:51:07	-21.215675000	55.644098333	2330.2	29.2	10.9	10	0.8	
T	2018-04-30 09:51:08	-21.215603333	55.644113333	2330.2	29.7	10.7	10	0.8	
T	2018-04-30 09:51:09	-21.215530000	55.644126667	2330.1	30.2	10.2	10	0.8	
T	2018-04-30 09:51:10	-21.215455000	55.644140000	2330.1	30.6	9.4	10	0.8	
T	2018-04-30 09:51:11	-21.215378333	55.644153333	2330.1	30.8	9.4	10	0.8	
T	2018-04-30 09:51:12	-21.215303333	55.644166667	2330.1	30.2	9.7	10	0.8	
T	2018-04-30 09:51:13	-21.215230000	55.644180000	2330.0	29.7	9.9	10	0.8	
T	2018-04-30 09:51:14	-21.215156667	55.644195000	2329.9	29.5	10.6	10	0.8	
T	2018-04-30 09:51:15	-21.215085000	55.644208333	2329.9	29.5	10.8	10	0.8	
T	2018-04-30 09:51:16	-21.215011667	55.644223333	2329.8	29.6	10.7	10	0.8	
T	2018-04-30 09:51:17	-21.214940000	55.644238333	2329.7	29.7	11.1	10	0.8	
T	2018-04-30 09:51:18	-21.214866667	55.644253333	2329.6	29.8	10.3	10	0.8	
T	2018-04-30 09:51:19	-21.214793333	55.644266667	2329.6	29.8	9.4	10	0.8	
T	2018-04-30 09:51:20	-21.214718333	55.644280000	2329.5	29.9	9.8	10	0.8	
T	2018-04-30 09:51:21	-21.214645000	55.644293333	2329.4	29.9	10.1	10	0.8	
T	2018-04-30 09:51:22	-21.214571667	55.644306667	2329.4	29.9	10.0	10	0.8	
T	2018-04-30 09:51:23	-21.214498333	55.644320000	2329.3	29.9	9.5	10	0.8	
T	2018-04-30 09:51:24	-21.214425000	55.644333333	2329.3	29.7	9.4	10	0.8	
T	2018-04-30 09:51:25	-21.214351667	55.644345000	2329.2	29.4	8.5	10	0.8	
T	2018-04-30 09:51:26	-21.214280000	55.644355000	2329.1	29.1	6.8	10	0.8	
T	2018-04-30 09:51:27	-21.214206667	55.644361667	2329.0	29.1	4.2	10	0.8	
T	2018-04-30 09:51:28	-21.214133333	55.644365000	2328.8	29.4	1.0	10	0.8	
T	2018-04-30 09:51:29	-21.214060000	55.644361667	2328.7	29.7	355.3	10	0.8	
T	2018-04-30 09:51:30	-21.213986667	55.644350000	2328.4	30.2	348.5	10	0.8	
T	2018-04-30 09:51:31	-21.213911667	55.644330000	2328.1	30.9	342.4	10	0.8	
T	2018-04-30 09:51:32	-21.213838333	55.644301667	2327.7	31.6	339.6	10	0.8	
T	2018-04-30 09:51:33	-21.213763333	55.644270000	2327.2	32.5	337.7	10	0.8	
T	2018-04-30 09:51:34	-21.213688333	55.644235000	2326.7	33.2	337.9	10	0.8	
T	2018-04-30 09:51:35	-21.213610000	55.644201667	2326.2	33.7	338.4	10	0.8	
T	2018-04-30 09:51:36	-21.213533333	55.644166667	2325.8	33.4	338.2	10	0.8	
T	2018-04-30 09:51:37	-21.213455000	55.644133333	2325.4	33.0	338.5	10	0.8	
